S000002701	P24276
S000005950	P32580
S000002740	Q06683
S000001335	P40511
S000000306	P38261
S000005951	Q02648
S000004889	P48510
S000001764	P33753
S000005427	Q12362
S000002194	Q12069
S000003401	P53294
S000005509	Q12517
S000005638	Q12453
S000003141	P22147
S000005574	Q02792
S000001895	P31115
S000002263	P43124
S000000871	Q01217
S000003607	P40360
S000001865	P43568
S000002892	P39904
S000003813	P06779
S000001898	P34077
S000004050	P15624
S000000191	P38172
S000003541	P41544
S000007626	Q3E835
S000005168	P53866
S000002133	P25646
S000005451	Q12411
S000000002	P39702
S000002744	Q05473
S000001341	P40507
S000005078	P53912
S000004452	P54007
S000000699	P25608
S000002337	P46681
S000000797	P39976
S000002667	Q03935
S000000820	P40014
S000001637	P36057
S000005036	P53934
S000004822	Q03648
S000004918	P00331
S000001678	P36046
S000001538	P35731
S000000851	P40032
S000001918	P43602
S000005125	P53878
S000003050	P53155
S000006112	Q08930
S000005863	P22023
S000003716	P22135
S000001531	P32801
S000004419	Q06436
S000000918	P40072
S000003170	P53090
S000000954	P10356
S000001179	P38840
S000003094	P53012
S000002385	P35197
S000000550	P25574
S000005233	P24867
S000003096	P52868
S000005321	P53734
S000003404	P53039
S000004261	Q06152
S000005880	Q08817
S000005252	P42846
S000006086	Q12529
S000004104	Q12500
S000002275	Q07533
S000005970	Q03063
S000005434	Q08232
S000001522	P32857
S000001009	P38745
S000000786	P09232
S000005529	P25036
S000003260	P28737
S000004140	P39015
S000004497	Q03707
S000005731	Q08622
S000004095	P16658
S000006333	P45978
S000001905	P43535
S000000362	P38285
S000004616	Q04347
S000000929	P40079
S000003912	P47179
S000002203	P38913
S000004790	Q03219
S000003289	P53237
S000004762	Q03790
S000005418	Q08225
S000002459	P32325
S000002424	Q12494
S000002580	P07250
S000003263	P53219
S000003247	P53208
S000004475	Q04228
S000004372	Q06705
S000005703	Q08550
S000001894	P25808
S000004401	Q06078
S000001118	P38797
S000003087	P27697
S000005758	P38523
S000004006	Q07930
S000005447	Q99247
S000003202	P22224
S000003712	P32591
S000001933	P43609
S000000374	P33755
S000004089	Q12385
S000002532	Q04623
S000003342	P53264
S000006246	Q12221
S000006270	Q99344
S000001510	P36101
S000005592	Q08471
S000000557	P25580
S000005216	P17065
S000003489	P53320
S000028698	Q8TGJ3
S000001696	P36037
S000002406	P0CD99
S000005691	Q99287
S000002189	Q12389
S000003794	P47104
S000005437	Q08235
S000001230	P38874
S000002939	Q04430
S000004659	P26448
S000003284	P53233
S000001867	P43570
S000002378	Q07648
S000004699	Q04305
S000003994	Q07904
S000002848	Q04089
S000003954	Q07830
S000000912	P40069
S000005052	P53929
S000000105	P32789
S000002989	P43633
S000005440	Q08237
S000001465	Q02256
S000003992	Q07896
S000000788	P39923
S000002550	P22470
S000005617	Q12000
S000001165	P22140
S000005074	P17898
S000002235	Q07468
S000002903	P23643
S000001790	P36161
S000000965	P32656
S000003585	P47048
S000004682	Q04272
S000000300	P38256
S000005204	P53846
S000003997	Q07913
S000004480	Q03730
S000002846	Q04083
S000000778	P32317
S000003233	P53200
S000006187	P41819
S000004841	P14908
S000002597	P22213
S000003410	P53297
S000000903	P39945
S000003323	P49704
S000005423	Q99186
S000003758	P40890
S000001435	P40438
S000005348	P53751
S000000113	P32319
S000000696	P25657
S000000697	P25606
S000000698	P25607
S000005349	P53752
S000001132	P38806
S000005590	Q08465
S000005041	P50947
S000004604	Q03667
S000005806	Q99369
S000004835	Q05015
S000001091	P38777
S000003110	P30777
S000005997	P46961
S000003213	P53064
S000002544	P16664
S000003626	P47027
S000003930	Q07799
S000000879	P40050
S000005269	P42837
S000002940	Q04431
S000005824	Q08750
S000003580	P32806
S000001247	P38888
S000003163	P33892
S000003576	P47054
S000002739	P49018
S000000178	P38179
S000003560	P47065
S000006043	Q02939
S000005947	Q12505
S000000041	Q01329
S000005194	P12753
S000005943	P06777
S000003280	P53044
S000000978	P32644
S000004176	Q06287
S000005776	Q08685
S000003478	P29056
S000004920	P50101
S000003985	Q12525
S000006194	Q08985
S000005607	Q12043
S000004427	Q06672
S000002644	Q03778
S000000868	P40042
S000000031	P28005
S000001231	P38875
S000000730	P40004
S000000471	P38344
S000004379	Q06709
S000003638	P39677
S000004059	P25039
S000000544	P25569
S000001689	P36040
S000004532	Q04651
S000000040	P39727
S000002732	Q06679
S000004625	P32559
S000005304	P53723
S000001760	P23500
S000003669	P10566
S000006259	P32855
S000000116	P38206
S000004810	Q04338
S000001848	P43557
S000000302	P38257
S000000631	P25359
S000003512	P53335
S000006175	Q12060
S000004476	P49957
S000003278	P53230
S000005193	P53583
S000005699	Q12123
S000004260	Q06151
S000001571	P36076
S000001780	P36024
S000005580	Q08438
S000000396	P38127
S000002249	Q12229
S000028523	Q3E827
S000001011	P38700
S000005070	P53540
S000001215	P38863
S000002273	Q07532
S000001213	P38861
S000003998	Q07914
S000005272	P42834
S000000047	P39721
S000004119	Q12220
S000002277	Q07534
S000004854	Q04013
S000002357	P38988
S000001080	P38771
S000002352	Q12063
S000001795	P36163
S000006022	Q02884
S000003166	P53093
S000003068	P53011
S000001877	P43577
S000001593	P34253
S000000516	P25554
S000005813	Q12481
S000001878	P35191
S000005778	Q08687
S000004308	Q9URQ3
S000000274	P38242
S000000741	P39998
S000005929	P22516
S000004980	P53962
S000000640	P25625
S000007587	Q3E840
S000003661	P46959
S000004720	Q04471
S000004127	Q12367
S000005019	P53941
S000004393	Q06053
S000002720	Q12153
S000001108	P38789
S000001626	P34078
S000003403	P22438
S000003785	P47095
S000005923	Q12483
S000005324	P32378
S000005068	P53919
S000005809	Q12040
S000000522	P25374
S000003476	P53312
S000002213	P41940
S000006017	Q02890
S000005197	P53851
S000000959	P40094
S000000549	P25573
S000005834	P22215
S000003729	P39542
S000003517	P32527
S000001940	P43616
S000000485	P38149
S000002573	P89102
S000003379	P37293
S000001107	P38712
S000004758	P28627
S000006174	Q12045
S000005368	Q08058
S000000745	P38632
S000001517	P36096
S000004536	Q04632
S000002256	Q12368
S000002761	P29509
S000001148	P38816
S000004589	P32340
S000001102	P38784
S000002794	Q04149
S000004967	P53972
S000003210	P53067
S000006249	Q12049
S000001124	P38691
S000002655	Q03785
S000000970	Q4KQD1
S000000970	P21269
S000002819	Q12743
S000000405	P38307
S000005670	Q12050
S000003690	P34110
S000005314	P53599
S000006078	Q12052
S000005650	Q01476
S000005498	Q08281
S000003494	P53323
S000002842	Q04080
S000005162	P40151
S000004893	P39113
S000004638	P46972
S000006105	Q08925
S000003242	P53204
S000004320	Q06178
S000001390	P40469
S000006228	P32795
S000000819	P39925
S000004695	P40341
S000001068	P23968
S000006015	P21825
S000003239	P33412
S000004826	Q03654
S000001337	P32565
S000003431	P42934
S000002251	P52867
S000000021	P31382
S000004559	Q04493
S000000301	P22219
S000005165	P41812
S000000345	P38278
S000005569	P12611
S000003238	P33411
S000004724	Q04487
S000001624	P33421
S000001577	P28321
S000005610	Q12405
S000004940	Q04898
S000004815	P32352
S000002977	P07264
S000000915	P40071
S000005651	P41735
S000003647	P42943
S000002733	Q06680
S000005438	Q08236
S000002522	Q04598
S000001787	P36159
S000004738	Q04225
S000002741	Q05468
S000003993	Q07897
S000000432	P38324
S000001674	P32461
S000000781	P39985
S000002925	Q04410
S000005748	Q99297
S000000614	P23059
S000003448	P53306
S000003142	P46947
S000003863	P47142
S000000840	P40026
S000000609	P25617
S000003299	P53243
S000005163	P53868
S000001358	P40493
S000003286	P53235
S000005357	P52923
S000002897	Q03406
S000005530	Q12339
S000004946	P33309
S000007596	Q96VH2
S000007221	P87012
S000005506	Q12146
S000003377	P48234
S000003253	P53212
S000004737	Q04223
S000000066	P39707
S000002438	Q04341
S000004703	Q03151
S000000494	P38356
S000001481	P40586
S000001270	P40554
S000006372	Q06213
S000000450	P38332
S000005876	P40987
S000004055	Q99382
S000003831	P47120
S000003950	Q07821
S000006394	P32349
S000001158	P38824
S000004824	Q03652
S000000806	P40008
S000005131	P53873
S000005313	P53730
S000006322	Q06489
S000005126	P53877
S000004611	Q03677
S000003937	Q12431
S000003102	P53124
S000006140	Q08966
S000001312	P40186
S000005361	P20052
S000000861	P40038
S000002285	P25693
S000000521	P25559
S000004951	P41318
S000006146	Q08971
S000006348	Q06512
S000005593	P40351
S000005528	Q12001
S000006143	Q08968
S000000808	P40010
S000005151	P40160
S000003265	P53220
S000004651	Q04659
S000003803	P46673
S000002935	Q04418
S000028509	P0C074
S000003129	P53108
S000001778	P36151
S000002301	Q07560
S000000023	P10962
S000003830	P47119
S000006289	Q06822
S000000596	P25348
S000005676	Q12487
S000004487	P51998
S000002523	Q04599
S000004004	P07272
S000005054	P53927
S000001569	P36077
S000004905	Q03533
S000005430	P33895
S000006133	Q12211
S000006014	Q02892
S000004671	P54730
S000001365	P40487
S000003304	P48412
S000004107	Q12309
S000007251	Q6Q546
S000006297	Q06834
S000004797	Q12751
S000001235	P38878
S000005798	Q12024
S000004075	Q12509
S000000346	P38112
S000005192	Q01080
S000001701	P36007
S000003189	P53081
S000006090	Q99257
S000002412	P41910
S000002666	P33416
S000003949	P31539
S000000032	P39731
S000005076	P53914
S000004096	Q7LGX0
S000004096	Q12019
S000004907	Q03557
S000001684	P36044
S000005391	Q08199
S000000305	P38260
S000005116	P53886
S000000220	P38216
S000002170	Q12489
S000005286	P32910
S000002731	P32609
S000006056	Q03020
S000005752	Q12056
S000006070	Q12380
S000004844	P12868
S000004232	Q06541
S000001396	P40464
S000004162	P32469
S000005196	P36528
S000003333	P53259
S000005086	P41948
S000005800	P07884
S000000447	P07286
S000004271	Q05863
S000003774	P47088
S000002559	Q03768
S000000632	P25332
S000004451	P41733
S000002780	Q06385
S000002262	P43122
S000001746	P36132
S000000017	P31380
S000002773	Q06344
S000003645	P42945
S000003761	P47082
S000001164	P38829
S000004526	P07271
S000001073	P38766
S000001454	P40571
S000003955	Q07834
S000002997	P53188
S000005184	P23503
S000003322	P53254
S000006351	Q06522
S000000367	P38289
S000001789	P36160
S000005945	Q02685
S000001638	P36056
S000001732	P36120
S000002456	Q04311
S000002315	Q12510
S000005667	Q12386
S000004629	Q04371
S000005004	P53946
S000004626	P36516
S000001672	P32464
S000006007	Q02908
S000001130	P38805
S000005788	Q08726
S000006214	P22138
S000001345	P40506
S000003842	P47128
S000001930	P07270
S000001129	P38804
S000001119	P38798
S000002743	P52918
S000003395	P53290
S000000391	P38301
S000002878	Q03327
S000000560	P25583
S000003510	P53333
S000002824	Q04048
S000005309	P11655
S000000757	P39986
S000005981	Q02783
S000005861	Q01926
S000004431	P36517
S000003835	P47123
S000006104	Q08924
S000002581	Q03973
S000005166	P53538
S000004171	Q06263
S000004674	P54785
S000028510	Q6WNK7
S000006031	Q02979
S000000365	P38287
S000005978	P33300
S000005157	P40156
S000007455	Q6Q547
S000003234	P53201
S000005178	P53857
S000003466	P39676
S000003689	P11986
S000002870	P36527
S000005097	P53900
S000004502	Q03697
S000003327	P53256
S000005502	Q08285
S000002312	Q12136
S000006139	P20606
S000003601	P40366
S000005786	P09032
S000000623	P25621
S000002599	P53688
S000005908	Q08905
S000005911	Q08908
S000002528	Q04603
S000003828	P47118
S000006137	Q08964
S000003101	P53125
S000003122	P50113
S000007488	Q3E7A4
S000002919	Q04401
S000004852	Q02555
S000003063	P38932
S000005671	Q99216
S000003599	P22353
S000001934	P43610
S000004286	Q12349
S000005075	P49334
S000005290	P40344
S000004076	Q12267
S000001695	P32368
S000000229	P38219
S000001006	P38746
S000003442	P42942
S000000208	P38211
S000005485	Q12383
S000005572	P20449
S000000427	P38319
S000003934	P33750
S000001191	P32899
S000006136	P21560
S000000234	P38222
S000004903	Q03532
S000002602	P15424
S000003651	P32447
S000000239	P38075
S000001733	P36121
S000003477	P53313
S000005964	P37838
S000000269	P38241
S000002475	P54858
S000004562	Q04489
S000002690	Q05648
S000002159	Q03441
S000001944	P43620
S000001504	P20484
S000004742	P40208
S000000686	P25654
S000003256	P53215
S000005432	Q08230
S000000134	P38064
S000007223	P37263
S000005425	P32179
S000004932	Q04869
S000000200	P38164
S000005189	P53854
S000001127	P38803
S000003201	P53072
S000007347	Q99315
S000001131	P28007
S000002707	Q06631
S000004266	Q06218
S000005160	P11938
S000002166	Q12157
S000002857	Q02354
S000004208	Q05809
S000001608	P36070
S000002513	Q04549
S000003066	P53146
S000005456	P27680
S000006067	Q12080
S000002324	P06100
S000002305	Q12342
S000002894	Q03390
S000002570	Q03772
S000005228	P36520
S000004058	Q12247
S000004718	Q99278
S000001690	P36039
S000007224	O14464
S000004950	P12687
S000003540	P47081
S000005014	P53507
S000002434	Q12071
S000003824	P32529
S000004138	P27801
S000000018	P31386
S000002769	Q06338
S000002267	Q12103
S000006081	P26637
S000005601	P41834
S000000655	P25637
S000002336	Q12257
S000000650	P25355
S000004416	Q06411
S000004811	Q01649
S000003927	P54790
S000003353	P40260
S000006342	P53390
S000005211	P39104
S000001309	P40528
S000002822	P16151
S000001890	P43585
S000005940	Q02725
S000003549	P47075
S000004005	P43132
S000003834	P05375
S000006037	Q02959
S000002360	Q12009
S000001054	P38759
S000005915	Q08911
S000005680	Q12232
S000002798	P52488
S000005873	P12689
S000005333	P38999
S000001473	P38998
S000003415	P22289
S000003681	P47008
S000000435	P38326
S000000265	P38238
S000005335	P39008
S000005113	P39006
S000002676	P04803
S000005780	P14906
S000000312	P38266
S000002820	Q04031
S000004404	Q06688
S000003999	Q07915
S000006252	Q12181
S000006164	P38687
S000006085	Q12083
S000000729	P40005
S000004233	Q06543
S000000764	P32626
S000003315	P12754
S000006240	P41807
S000004989	P53633
S000006046	Q02932
S000005329	P53738
S000001401	P38927
S000002340	P01097
S000007232	P01098
S000000844	P40029
S000002788	Q06408
S000003319	P26263
S000004124	P16467
S000004034	P06169
S000002238	Q07471
S000005006	P41814
S000003054	P40957
S000005532	Q12094
S000001209	P16522
S000005775	Q08683
S000002525	Q04601
S000004117	Q12440
S000005986	Q02767
S000001632	P24309
S000004087	Q12347
S000001492	P33201
S000000315	Q01976
S000000846	P40030
S000004568	Q04201
S000005848	P47190
S000002715	Q06644
S000002253	P33775
S000001155	P38821
S000001586	P14904
S000002957	P89886
S000003118	P53115
S000000073	P39545
S000005337	P53743
S000005582	Q08444
S000003457	P50082
S000003209	P53068
S000001523	P32860
S000000656	P25638
S000000012	P31377
S000002835	Q04062
S000005217	P53840
S000000297	P00635
S000002182	P52290
S000000094	P35842
S000000296	P24031
S000001258	P38693
S000004615	P20048
S000003621	P19658
S000002890	Q03375
S000002508	Q03862
S000005559	P39875
S000002671	Q12086
S000003610	P47037
S000006132	Q08962
S000006156	Q12464
S000003582	P47051
S000000377	P38293
S000003608	P40359
S000004887	Q03530
S000002598	Q03940
S000002783	P32839
S000001872	P15625
S000000034	P39729
S000002654	Q03784
S000004894	P23797
S000002515	P46944
S000003874	P47150
S000005057	P28000
S000007246	Q3E764
S000002397	Q07729
S000004986	P53959
S000005837	Q12499
S000003944	P23201
S000002452	Q04307
S000005583	Q08446
S000003205	P53070
S000006018	P48527
S000003487	P53318
S000000170	P32357
S000003768	P47085
S000002747	Q05498
S000000122	P38203
S000002612	O13525
S000001582	P34247
S000000536	P25368
S000004012	Q07953
S000005176	P53859
S000005129	P53875
S000004049	P54964
S000006347	Q06511
S000000804	P40007
S000004500	Q03705
S000003095	P38633
S000005934	Q02608
S000000852	P40033
S000001327	P40515
S000003640	P42949
S000001355	P40496
S000000153	P34222
S000005732	P39744
S000006438	O14455
S000004807	P05745
S000005602	Q08491
S000001141	P38811
S000003331	P53038
S000001771	P36146
S000000948	P40089
S000000914	P40070
S000004971	P53969
S000001627	P35718
S000002376	Q12328
S000003175	P32558
S000003605	P40362
S000007256	O74700
S000001014	P23179
S000000777	P32610
S000002547	Q03920
S000005007	P53944
S000000327	P32367
S000003279	P33339
S000004542	Q03630
S000001175	P38837
S000005100	P53898
S000003048	P53157
S000007651	Q3E834
S000004415	Q06410
S000000360	P38283
S000002757	Q06325
S000007526	P0CX22
S000006408	Q08995
S000006409	Q3E7X8
S000004458	O13559
S000001262	P38900
S000003031	P53167
S000005710	P33330
S000003904	P46971
S000003770	P46965
S000005303	P53722
S000002560	Q03769
S000002171	P32828
S000003851	P47135
S000001315	P41277
S000001212	P38719
S000002216	P25386
