Q12035	30836	24013	0.94
Q05498	51077	20220	0.86
P36112	10989	6047	0.94
Q03254	9150	2498	0.81
Q03254	51496	26936	0.91
P29704	2222	3629	0.86
Q08911	9380	4570	0.47
Q12178	134637	21172	0.71
P25621	26503	10933	1.0
P26793	2237	3650	0.84
P26793	348654	26881	0.93
P43561	1356	2295	0.96
P43561	341208	30477	1.0
P43561	9843	4866	1.0
P38993	1356	2295	0.96
P38993	341208	30477	1.0
P38993	9843	4866	1.0
P38260	64374	24624	0.75
P38260	23640	24989	1.0
P39521	3607	6036	0.95
P39521	221937	23480	0.96
P39521	121643	21399	1.0
P39521	8456	12765	1.0
P39521	3344	5281	0.95
P39521	9907	22197	0.93
P39521	2290	3811	0.93
P39676	58157	14077	0.72
P42837	9896	16873	0.86
P25653	23145	21998	0.9
P25653	140453	16800	0.9
P25653	94025	15582	0.9
P25653	4585	7514	0.9
P25653	283463	14362	0.9
P25653	4588	7517	0.9
P25653	727897	7516	0.9
P25653	7450	12726	0.9
P25653	4583	7512	0.9
P25653	340990	8516	0.9
P32599	3936	6528	0.82
P32599	5358	9091	0.81
P32599	5357	9090	0.79
P40515	51024	21689	0.81
P45976	81608	19124	0.94
P32472	2286	3718	0.84
P32472	55033	18625	0.92
P32472	51661	3723	0.92
P32472	51303	18624	0.92
P32472	11328	3725	0.93
P32472	60681	18169	0.93
P32472	2289	3721	0.0
P38911	2287	3719	0.92
P38911	23307	23397	0.95
P38911	8468	3722	0.93
P38911	23770	3724	0.93
P38911	60681	18169	0.91
Q06205	2287	3719	0.92
Q06205	8468	3722	0.93
Q06205	23770	3724	0.93
P20081	2280	3711	0.77
P20081	2281	3712	0.76
P20081	642489	21376	0.96
P20081	8468	3722	0.91
P20081	2287	3719	0.91
P20081	2289	3721	0.9
P20081	2288	3720	0.9
P40466	3607	6036	0.94
P40466	27022	3804	0.99
P40466	221937	23480	0.94
P40466	2306	3803	0.98
P40466	2290	3811	0.97
P40466	2302	3816	0.96
P40466	399823	32448	1.0
P40466	2296	3800	1.0
P40466	2303	3801	1.0
P40466	200350	18521	1.0
P40466	3170	5022	1.0
P40466	2304	3806	1.0
P40466	3169	5021	1.0
P40466	2298	3805	1.0
P40466	442425	23315	1.0
P40466	27023	3799	1.0
P40466	2300	3817	1.0
P40466	349334	23762	0.95
P40466	100036519	24813	0.95
P40466	9907	22197	0.93
P40466	1112	1928	0.91
P41813	3607	6036	0.94
P41813	27022	3804	0.99
P41813	221937	23480	0.94
P41813	2306	3803	0.98
P41813	2290	3811	0.97
P41813	2302	3816	0.96
P41813	399823	32448	1.0
P41813	2296	3800	1.0
P41813	2303	3801	1.0
P41813	200350	18521	1.0
P41813	3170	5022	1.0
P41813	2304	3806	1.0
P41813	3169	5021	1.0
P41813	2298	3805	1.0
P41813	442425	23315	1.0
P41813	27023	3799	1.0
P41813	2300	3817	1.0
P41813	349334	23762	0.95
P41813	100036519	24813	0.95
P41813	9907	22197	0.93
P41813	1112	1928	0.91
P39712	23145	21998	0.9
P39712	140453	16800	0.9
P39712	94025	15582	0.9
P39712	4585	7514	0.9
P39712	283463	14362	0.9
P39712	4588	7517	0.9
P39712	727897	7516	0.9
P39712	7450	12726	0.9
P39712	4583	7512	0.9
P39712	340990	8516	0.9
P32768	23145	21998	0.9
P32768	140453	16800	0.9
P32768	94025	15582	0.9
P32768	4585	7514	0.9
P32768	283463	14362	0.9
P32768	4588	7517	0.9
P32768	727897	7516	0.9
P32768	7450	12726	0.9
P32768	4583	7512	0.9
P32768	340990	8516	0.9
P38894	23145	21998	0.9
P38894	140453	16800	0.9
P38894	94025	15582	0.9
P38894	4585	7514	0.9
P38894	283463	14362	0.9
P38894	4588	7517	0.9
P38894	727897	7516	0.9
P38894	7450	12726	0.9
P38894	4583	7512	0.9
P38894	340990	8516	0.9
P38124	6582	10966	1.0
P38124	6581	10967	1.0
P38124	85413	20302	1.0
P38124	387775	18057	1.0
P38124	116085	17989	1.0
P38124	387601	32935	1.0
P38124	55867	18120	1.0
P38124	114571	16261	1.0
P38124	9389	8495	1.0
P38124	55356	20301	1.0
P38124	9376	10972	1.0
P38124	6583	10968	1.0
P38124	6580	10963	1.0
P38124	6584	10969	1.0
P38124	9390	8494	1.0
P38124	9356	10970	1.0
P40464	81034	29683	0.82
P40491	9636	4053	0.95
P40491	6613	11125	0.95
P38866	2330	3773	0.95
P38866	2327	3770	0.95
P38866	2326	3769	0.94
P38866	2328	3771	0.94
P38866	2329	3772	0.95
P38866	388714	24024	0.97
P38345	135154	20957	0.46
Q08023	91433	30457	0.98
Q04991	29015	17466	0.86
Q04991	8501	9225	0.81
Q04991	124935	23087	0.77
Q02883	222236	21683	0.82
P53233	93627	28261	0.93
Q08968	83642	-	0.79
P43557	63933	21097	0.82
P43557	60492	28108	0.8
P53889	81889	14169	0.96
P53889	51011	24252	0.61
P53889	151313	25318	0.61
P40008	10553	16637	0.84
Q06179	9703	28960	0.97
P50264	23028	29079	0.95
P50264	4129	6834	0.96
P50264	196743	20837	0.64
P50264	221656	21577	0.96
P50264	54498	15862	0.64
P50264	4128	6833	1.0
P32785	123263	29666	0.81
P32785	10840	3978	0.91
P29703	2339	3782	0.81
P22007	2342	3785	0.86
P22007	100529261	42960	0.64
P22007	91612	20099	0.94
O13329	124751	26989	1.0
P36001	2356	3824	0.91
Q12676	2356	3824	0.92
Q08645	2356	3824	0.84
Q02207	3295	5213	0.86
Q02207	6342	10606	0.92
Q02207	140856	16211	0.92
Q02207	84263	18572	0.91
P53739	8899	17346	1.01
P53739	26524	6515	1.0
P53739	9113	6514	1.0
P53739	727758	37832	0.95
P53739	6093	10251	0.95
P53739	79858	18593	0.91
P53739	375449	19037	0.91
P53739	100533105	48354	0.0
P53739	6446	10810	0.0
P53739	10110	13900	0.0
P08524	2224	3631	0.86
P23900	360	636	0.69
P23900	89872	16029	0.6
P23900	366	643	0.6
P23900	364	640	0.6
P23900	100509620	-	0.91
P23900	362	638	0.9
P23900	361	637	0.9
P53082	552900	29488	0.79
P53082	654483	32479	0.75
P53082	388962	24415	0.95
P53082	51027	24263	1.0
Q07825	7511	12822	0.86
Q07825	7512	12823	0.77
Q07540	2395	3951	0.74
P32614	6389	10680	0.93
Q08905	53905	3062	1.0
Q08905	50506	13273	1.0
Q08908	53905	3062	1.0
Q08908	50506	13273	1.0
Q12333	27035	7889	0.98
Q12333	79400	14874	1.0
Q03002	8844	6465	0.95
Q03002	5563	9377	0.91
Q03002	57787	13538	0.91
Q12029	94097	16073	0.82
Q12029	94081	16085	0.81
Q12029	81855	16087	0.75
Q12029	118980	16086	0.61
Q12029	119559	16088	0.61
Q05015	124641	24203	0.76
Q05015	573971	2862	1.0
Q99369	124641	24203	0.83
Q99369	573971	2862	1.0
P38777	124641	24203	0.71
P38777	573971	2862	1.0
P40099	10588	7437	0.83
P40099	100528021	44655	0.77
P31381	2030	11003	0.82
P31381	55315	23096	0.8
P31381	3177	11004	0.76
P28003	93624	30781	0.91
P31380	56916	18398	0.95
P08417	2271	3700	0.86
P16892	5594	6871	0.84
P16892	5595	6877	0.82
P16892	5596	6878	0.92
P16892	5597	6879	0.92
P16892	5598	6880	0.92
P16892	51701	29858	0.91
P16892	23097	19338	0.91
P11710	998	1736	0.95
P11710	26	80	0.95
P11710	285590	29242	0.91
P11710	9644	23664	0.91
P11710	653361	7660	0.91
P11710	124056	19404	0.91
P40492	10296	13731	0.82
P40492	64795	25850	0.91
P40492	64777	26181	0.91
Q12247	29080	25005	0.91
P32805	28999	14536	0.94
P32805	1960	3240	0.96
P32805	1958	3238	0.96
P32805	1961	3241	1.0
P32805	116039	15830	1.0
P32805	1959	3239	1.0
P32805	8462	11811	0.5
P32805	6668	11207	1.0
P32805	130497	8111	1.0
P32805	83855	16857	0.95
P32805	136259	23025	0.95
P32805	26149	25226	0.91
P32805	57573	23226	0.91
P32805	79088	20725	0.91
P32805	353355	30946	0.91
P32805	7559	12902	0.91
P32805	7700	12926	0.91
P32805	7691	12916	0.91
P32805	79973	20877	0.91
P32805	7692	12917	0.91
P32805	57336	13502	0.91
P32805	7675	12904	0.91
P32805	80108	26138	0.91
P32805	7626	13145	0.91
P32805	147923	20649	0.91
P32805	113835	13498	0.91
P32805	7569	13001	0.91
P32805	284443	23708	0.91
P32805	25925	24605	0.91
P32805	58491	13141	0.91
P32805	7769	13019	0.91
P32805	27300	16759	0.91
P32805	374928	30487	0.91
P32805	55786	20636	0.91
P32805	7556	12879	0.91
P32805	54993	20994	0.91
P32805	147948	26421	0.91
P32805	147658	26337	0.91
P32805	90987	13045	0.91
P32805	163059	20811	0.91
P32805	10781	13059	0.91
P32805	79230	28632	0.91
P32805	115509	25173	0.91
P32805	80818	20814	0.91
P32805	7768	13018	0.91
P32805	10795	13061	0.91
P32805	7627	13146	0.91
P32805	7549	12991	0.91
P32805	93474	28167	0.91
P32805	163050	31106	0.91
P32805	7567	12981	0.91
P32805	63934	28854	0.91
P32805	167465	18316	0.91
P32805	7755	12996	0.91
P32805	342945	4929	0.91
P32805	163255	25331	0.91
P32805	401509	32033	0.91
P32805	140612	17801	0.91
P32805	6940	11628	0.91
P32805	54807	25949	0.91
P32805	284371	27611	0.91
P32805	7490	12796	0.91
P32805	84891	12997	0.91
P32805	374655	25352	0.91
P32805	58500	13044	0.91
P32805	23361	29008	0.91
P32805	137209	26758	0.91
P32805	7738	12975	0.91
P32805	80095	25879	0.91
P32805	374879	24750	0.91
P32805	100289635	28068	0.91
P32805	284323	27603	0.91
P32805	7581	13096	0.91
P32805	115560	23717	0.91
P32805	100287515	-	0.91
P32805	7582	13097	0.91
P32805	57474	23705	0.91
P32805	7733	12970	0.91
P32805	58492	13150	0.91
P32805	79692	23640	0.91
P32805	342909	13078	0.91
P32805	163227	12880	0.91
P32805	126231	26420	0.91
P32805	90338	12948	0.91
P32805	387328	14003	0.91
P32805	90233	25108	0.91
P32805	100130934	25342	0.91
P32805	7767	13017	0.91
P32805	7693	12918	0.91
P32805	158431	33110	0.91
P32805	284306	26432	0.91
P32805	79744	20648	0.91
P32805	7071	11810	0.0
P32805	80320	14530	0.0
P32805	128209	18830	0.0
P38297	55669	18262	0.91
P00360	26330	24864	0.84
P00360	2597	4141	0.96
P00358	26330	24864	0.79
P00358	2597	4141	0.95
P00359	2597	4141	0.96
P00359	26330	24864	0.79
P46672	9255	10648	0.75
P46672	8565	12840	0.91
P11412	2539	4057	0.86
P11412	9563	4795	0.92
P12709	2821	4458	0.86
P17649	18	23	0.86
P39012	8733	4446	0.86
P28006	79660	14942	0.64
P28006	5507	9293	0.64
P28006	5509	9294	0.64
P28006	5506	9291	0.62
P28006	90673	14943	0.5
P28006	648791	14945	0.0
P04397	2582	4116	0.78
P04397	80146	17729	0.92
P04397	23483	20324	0.93
P04397	130589	24063	0.91
P04385	2585	4119	0.84
P04385	2584	4118	0.92
P13181	9900	20566	0.95
P13181	29988	13812	0.93
P13181	11182	11011	0.93
P13045	2585	4119	0.84
P13045	2584	4118	0.92
P04386	4851	7881	0.95
P04386	4853	7882	0.95
P04387	54438	21096	1.0
P04387	7249	12363	0.95
Q04739	5565	9379	0.81
Q04739	5564	9378	0.79
P08431	2592	4135	0.84
P19145	6545	11062	1.01
P19145	6541	11057	1.0
P19145	84889	11061	1.0
P19145	57709	29326	1.0
P19145	6542	11060	1.0
P19145	23657	11059	0.95
P19145	284379	-	0.91
P28007	54433	14264	0.86
P43574	2626	4173	0.96
P43574	2625	4172	0.95
P43574	2623	4170	0.95
P43574	2624	4171	0.95
P43574	140628	15802	0.95
P43574	2627	4174	0.97
P43574	7227	12340	0.93
Q03557	55278	21020	0.86
P33893	5188	8849	0.86
P18851	2782	4396	0.96
P18851	2783	4398	0.96
P18851	59345	20731	0.96
P18851	2784	4400	0.97
P18851	10681	4401	0.81
P18851	22911	29141	0.92
P18851	151790	26587	0.91
P38011	10399	4399	0.82
P38011	114987	21421	0.92
P25555	50804	17940	0.94
P25555	4670	5046	0.95
P25555	1994	3312	0.67
P25555	1995	3314	0.5
P25555	1993	3313	0.5
P25555	10659	2550	1.0
P25555	11189	11967	1.0
P25555	10658	2549	1.0
P25555	1996	3315	0.5
P25555	6426	10780	0.95
P51601	2643	4193	0.84
P33892	10985	4199	0.86
P15442	440275	19687	0.86
P15442	27102	24921	0.97
P15442	5610	9437	0.93
P15442	9451	3255	0.93
P03069	3727	6206	0.97
P03069	3725	6204	0.97
P03069	3726	6205	0.97
Q03330	8850	8638	0.79
Q03330	2648	4201	0.75
Q03330	2186	3581	0.92
Q03330	27443	1840	0.92
Q03330	29994	963	0.93
Q03330	11176	962	0.93
P43535	55324	72	0.86
P43535	23	70	0.93
Q01722	5743	9605	0.95
Q01722	6336	10582	0.95
P35197	55738	15852	0.84
P39726	2653	4208	0.86
P49095	2731	4313	0.82
P48015	275	473	0.86
P14065	57016	382	0.79
P14065	231	381	0.76
P14065	10327	380	0.95
P14065	6718	388	0.97
P14065	1646	385	0.96
P14065	1645	384	0.96
P14065	83592	23437	0.64
P14065	8644	386	0.96
P14065	1109	387	0.96
P14065	441282	37281	0.0
P32621	957	3367	0.84
P32621	955	3368	0.84
P32621	9583	14573	1.0
P32621	57089	19745	1.0
Q02979	56261	26957	0.78
Q06625	178	321	0.86
P39958	2664	4226	0.84
P39958	2665	4227	0.82
P39958	1121	1940	0.93
P39958	1122	1941	0.93
Q12434	396	678	0.86
Q12434	397	679	0.82
Q12434	398	680	0.71
P41913	5743	9605	0.95
P41913	6336	10582	0.95
P38301	55858	30760	0.84
P47102	8729	4181	0.95
P47102	23362	19093	0.93
P47102	5662	9507	0.93
P47102	23550	19096	0.93
P47102	84249	19092	0.93
P47102	27071	16500	0.0
P39993	8729	4181	0.95
P39993	10564	15853	0.95
P39993	23362	19093	0.93
P39993	5662	9507	0.93
P39993	23550	19096	0.93
P39993	84249	19092	0.93
P39993	27071	16500	0.0
P37020	1182	2021	0.82
P37020	1184	2023	0.81
P37020	1183	2022	0.79
P37020	1186	2025	0.92
P37020	1185	2024	0.92
P39722	89941	21169	0.86
P39722	55288	21168	0.84
Q08622	84273	28473	0.91
P53192	7485	12790	0.91
Q12125	51608	21690	0.84
Q12154	439	752	0.96
P14742	9945	4242	0.86
P14742	2673	4241	0.82
P14742	5471	9238	0.91
Q06336	23163	17079	0.95
Q06336	26088	17842	0.95
Q06336	23062	16064	0.96
Q06336	146691	11984	0.97
Q06336	10043	11982	0.93
Q06336	8027	11357	0.91
Q06336	10040	11983	0.91
P38817	26088	17842	0.96
P38817	23062	16064	0.97
P38817	23163	17079	0.95
P38817	146691	11984	0.96
P38817	10043	11982	0.93
P38817	8027	11357	0.91
P38817	10040	11983	0.91
P38988	79751	19954	0.91
P38988	10166	10985	0.91
P38988	54977	26054	0.0
Q12051	9453	4249	0.84
P25569	80232	21208	0.95
P25569	54461	13613	0.91
P38263	79018	28453	0.81
P40208	54994	15857	0.94
Q12263	84446	18994	0.92
Q12263	9024	11405	0.91
Q12263	6787	11399	1.0
Q12263	341676	7748	1.0
Q12263	4750	7744	1.0
Q12263	28951	30809	0.93
Q12263	10221	16891	0.93
Q12263	57761	16228	0.93
Q12263	83931	21373	0.93
Q12263	23387	29165	0.91
Q12263	54861	30598	0.91
Q12263	4140	6897	0.91
Q12263	283629	19825	0.91
Q12263	9833	16870	0.91
Q12263	5563	9377	0.9
Q12263	5562	9376	0.9
P40036	5509	9294	0.73
P40036	5507	9293	0.72
P40036	79660	14942	0.64
P40036	90673	14943	0.5
P40036	89801	14944	0.91
P40036	5506	9291	0.46
P40036	648791	14945	0.0
P53849	7555	13164	0.83
P53849	389874	31749	0.72
Q03768	51389	20993	0.84
Q03833	23030	29136	0.61
Q03833	9682	22978	0.61
Q03833	390245	37098	0.61
Q03833	23081	17071	0.61
Q03833	55693	25498	0.61
Q03833	8284	11115	0.91
P41818	5504	9288	0.9
Q12315	2733	4315	0.95
P40066	8480	9828	0.86
P40066	9184	1151	0.93
P36143	2992	4699	0.81
P36143	8908	4700	0.78
P47011	2992	4699	0.8
P47011	8908	4700	0.76
P32775	2632	4180	0.86
P18494	2625	4172	0.95
P18494	2623	4170	0.95
P18494	2627	4174	0.95
P18494	2626	4173	0.95
P18494	2624	4171	0.95
P18494	140628	15802	0.95
P18494	7227	12340	0.94
P32288	2752	4341	0.84
Q05584	3029	4805	0.86
Q05584	25953	9153	0.95
Q05584	84264	14177	0.71
Q05584	23474	23287	0.93
Q12320	3029	4805	0.82
Q12320	25953	9153	0.95
Q12320	84264	14177	0.71
Q12320	23474	23287	0.94
P38682	26286	661	0.96
P38682	84364	13504	0.95
P32190	2710	4289	0.81
P32190	2712	4291	0.79
P32190	256356	28635	0.61
P25373	51022	16065	0.95
P25373	2745	4330	0.78
P25373	114112	20667	1.0
P17695	2745	4330	0.78
P17695	51022	16065	0.96
P17695	114112	20667	1.0
Q03835	10539	15987	0.81
Q12438	51022	16065	0.95
Q12438	2745	4330	0.46
Q05926	51022	16065	0.93
Q05926	2745	4330	0.0
Q02784	51218	20134	0.84
P32642	10539	15987	0.86
P38068	2745	4330	0.72
P38068	51022	16065	1.0
P38068	114112	20667	1.0
Q12680	1806	3012	0.92
Q12680	2232	3642	0.95
P38138	23193	4138	0.86
P38138	2595	4139	0.79
P38138	2548	4065	0.92
P38138	8972	7043	0.93
P38138	93432	-	0.93
P38138	6476	10856	0.93
Q04924	5589	9411	0.8
Q04924	84572	23026	0.46
P37291	6472	10852	0.82
P37291	6470	10850	0.81
P37292	6470	10850	0.81
P37292	6472	10852	0.75
Q04399	1356	2295	0.91
P36125	25972	16046	0.86
P40107	85019	31723	0.73
P40107	23169	20800	0.95
P40107	11046	20799	0.95
P0CE11	85019	31723	0.73
P0CE11	11046	20799	0.95
P0CE11	23169	20800	0.95
P43577	64841	19980	0.84
P48813	57709	29326	1.0
P48813	6541	11057	1.0
P48813	6545	11062	1.0
P48813	84889	11061	1.0
P48813	9056	11065	1.0
P48813	11136	11067	1.0
P48813	8140	11063	1.0
P48813	23428	11066	1.0
P48813	9057	11064	1.0
P48813	284379	-	0.91
Q03786	414328	31367	0.83
P53839	9380	4570	0.78
P53839	26227	8923	0.91
P38736	9527	4430	0.86
Q03554	51026	20175	0.84
Q03554	127845	24766	0.83
P08539	2771	4385	0.98
P08539	2775	4389	0.97
P08539	2770	4384	0.98
P08539	2780	4394	0.97
P08539	346562	22800	0.97
P08539	2781	4395	1.01
P08539	2779	4393	1.01
P08539	9630	4382	0.96
P08539	2773	4387	0.95
P08539	2778	4392	0.93
P08539	2774	4388	0.93
P08539	2776	4390	0.91
P08539	2767	4379	0.91
P10823	2780	4394	0.97
P10823	346562	22800	0.97
P10823	2775	4389	0.71
P10823	2781	4395	0.67
P10823	2771	4385	0.95
P10823	2770	4384	0.95
P10823	2769	4383	0.92
P10823	2776	4390	0.92
P10823	2767	4379	0.92
P10823	9630	4382	0.92
P10823	2779	4393	1.01
P10823	2768	4380	0.93
P10823	10672	4381	0.93
P10823	2773	4387	0.9
Q08886	23008	22194	0.91
Q00055	2819	4455	0.86
Q00055	23171	28956	0.82
P41911	2819	4455	0.86
P41911	23171	28956	0.82
P32191	2820	4456	0.82
P30777	9488	8959	0.86
Q06636	5281	8962	0.79
Q06636	2531	4021	1.0
P23797	9487	8966	0.86
Q07830	84720	23215	0.81
P47088	93183	18858	0.86
Q04080	94005	14937	0.84
P53961	5283	8964	0.91
P38875	51604	14938	0.86
P38211	55650	26031	0.95
Q04082	51227	3046	0.91
P46961	5279	8960	0.96
P53306	9091	14135	0.74
P32363	5277	8957	0.86
P40367	54872	25985	0.81
P49018	10026	8965	0.86
P49018	5641	9472	0.92
Q08726	54707	25513	0.86
Q06543	51184	30186	0.86
P41277	8202	7670	0.95
P07286	1798	2995	0.84
P36014	2882	4559	0.94
P36014	493869	33100	0.94
P36014	2879	4556	0.94
P36014	2880	4557	0.61
P36014	2878	4555	0.61
P36014	2877	4554	0.61
P36014	257202	4558	0.61
P36014	2876	4553	0.61
P38143	2882	4559	0.95
P38143	493869	33100	0.95
P38143	2879	4556	0.95
P38143	2880	4557	0.61
P38143	2878	4555	0.61
P38143	2877	4554	0.61
P38143	257202	4558	0.61
P38143	2876	4553	0.61
P40581	2879	4556	0.96
P40581	2882	4559	0.95
P40581	493869	33100	0.95
P40581	2880	4557	0.61
P40581	2878	4555	0.61
P40581	2877	4554	0.61
P40581	257202	4558	0.61
P40581	2876	4553	0.61
Q07845	79707	26265	0.94
Q07845	10978	16999	0.95
P38715	6718	388	0.94
P38715	231	381	0.76
P38715	10327	380	0.94
P38715	1646	385	0.92
P38715	1645	384	0.92
P38715	8644	386	0.92
P38715	1109	387	0.92
P38715	57016	382	0.6
P38715	83592	23437	0.46
P38715	441282	37281	0.0
Q08969	388697	20846	0.91
Q08969	388698	33276	0.91
Q08969	2312	3748	0.91
Q04410	26003	17500	0.94
Q04410	64689	16769	0.94
P16474	3309	5238	0.86
P16474	3305	5234	0.92
P16474	3312	5241	0.92
P16474	3306	5235	0.92
P16474	3303	5232	0.92
P16474	3304	5233	0.92
P16474	3310	5239	0.92
P16474	3313	5244	0.93
P16474	6782	11375	0.93
P38523	80273	19696	0.86
P38523	134266	21060	0.77
P24814	25827	13598	0.97
P24814	84961	24679	0.95
P24814	79176	28155	0.92
P24814	222235	21658	1.0
P24814	23194	13604	1.0
P24814	26231	13605	0.93
P24814	146330	14150	0.93
P24814	144699	28624	0.93
P24814	26235	13601	0.93
P24814	196394	27281	0.46
P32477	2729	4311	0.86
Q08220	2937	4624	0.86
P41921	2936	4623	0.86
P41921	7296	12437	0.91
P41921	10587	18155	0.92
P41921	114112	20667	0.93
P32835	5901	9846	0.86
P32835	51715	14263	0.93
P32835	221547	21631	0.91
P32836	5901	9846	0.86
P32836	51715	14263	0.93
P32836	221547	21631	0.91
P40582	6779	11369	0.95
P40582	2952	4641	0.91
P40582	2953	4642	0.91
Q12390	9446	13312	0.97
Q12390	119391	23064	0.97
Q12390	2954	4643	0.93
P53081	60491	13390	0.86
Q00582	10325	19901	0.84
Q00582	10670	16963	0.84
Q00582	3565	6014	0.91
P53290	64121	19902	0.84
P53290	58528	19903	0.79
P40956	64411	24097	1.0
P40956	116985	16925	1.0
P40956	64744	25082	0.47
P40956	116984	16924	0.91
P40956	60682	19651	0.0
P38625	8833	4378	0.84
Q07729	9615	4212	0.84
P46943	60558	25799	0.86
P46943	79631	25789	0.91
Q08929	55733	18270	0.81
Q08929	57467	13242	0.77
P53154	57467	13242	0.8
P53154	55733	18270	0.79
P47026	284098	23213	0.96
Q04322	115704	30464	0.97
Q04322	7813	3501	0.96
Q04322	23232	29082	0.92
Q04322	23216	11578	0.92
Q04322	57533	29246	0.92
Q04322	9882	19165	0.92
Q04322	96597	28104	0.91
Q04322	9910	24663	0.91
Q04322	23637	17155	0.91
Q08484	25771	1309	0.79
Q08484	55633	21602	0.78
Q08484	4943	8092	1.0
Q08484	54662	25571	0.93
Q08484	9779	19166	0.93
P53258	54885	24715	0.95
P53258	23061	29097	0.95
P53258	23158	21710	0.95
P53258	11138	17791	0.95
P53258	27352	25228	0.95
P53258	23102	29183	0.92
P53258	23329	29164	0.92
P53258	83874	23609	1.0
P53258	79774	20310	0.5
P53258	26000	24510	1.0
P53258	55357	18026	0.93
P48566	79774	20310	0.82
P48566	26000	24510	0.95
P48566	83874	23609	0.96
P48566	254272	26858	0.93
P48566	23061	29097	1.0
P48566	54885	24715	1.0
P48566	23158	21710	1.0
P48566	27352	25228	1.0
P48566	11138	17791	1.0
P48566	414060	24889	0.95
P48566	9712	16858	0.95
P48566	51136	30206	0.95
P48566	654341	29860	0.95
P48566	374403	24702	0.93
P48566	652968	34423	0.93
P48566	729873	19031	0.91
P48566	353149	28745	0.91
P48566	729877	30708	0.91
P48566	414059	27011	0.91
P48566	84218	18257	0.91
P48566	23102	29183	0.9
P48566	55357	18026	0.9
Q12344	7813	3501	0.95
Q12344	115704	30464	0.94
Q12344	9882	19165	0.95
Q12344	23232	29082	0.92
Q12344	23216	11578	0.92
Q12344	57533	29246	0.92
Q12344	9910	24663	0.46
Q12344	23637	17155	0.46
P32806	54662	25571	0.91
P32806	9779	19166	0.91
P43570	128637	16133	0.94
P43570	93627	28261	0.91
P48365	79735	25699	0.78
P48365	64786	25694	0.75
P48365	129049	29410	0.92
P48365	9905	29026	0.93
P48365	125058	28356	0.93
P48365	4943	8092	0.93
P48365	161514	28536	0.91
P23337	2997	4706	0.85
P23337	2998	4707	0.8
P27472	2997	4706	0.86
P27472	2998	4707	0.82
P42944	2626	4173	0.95
P42944	2625	4172	0.95
P42944	2623	4170	0.95
P42944	2627	4174	0.95
P42944	2624	4171	0.95
P42944	140628	15802	0.95
P42944	7227	12340	0.92
P53551	3009	4719	0.96
P53551	3005	4714	0.76
P53551	3008	4718	0.95
P53551	3006	4716	0.97
P53551	3024	4715	0.96
P53551	3007	4717	0.96
P53551	132243	18463	0.91
P53551	3010	4720	0.46
P53551	375287	24790	0.91
P53551	8971	4722	0.46
P53551	50809	24973	0.91
P04911	3014	4739	0.97
P04911	8969	4737	0.97
P04911	317772	20508	0.97
P04911	8334	4733	0.97
P04911	92815	20507	0.97
P04911	8335	4734	0.98
P04911	723790	29668	0.96
P04911	85235	13671	0.96
P04911	3012	4724	0.96
P04911	221613	18729	0.96
P04911	8338	4738	0.96
P04911	8331	4727	0.96
P04911	55766	14456	0.97
P04911	8336	4735	0.97
P04911	8329	4725	0.97
P04911	8330	4726	0.97
P04911	8337	4736	0.97
P04911	8332	4730	0.97
P04911	3013	4729	0.94
P04911	474382	22516	0.61
P04911	8351	4767	1.0
P04911	474381	18298	0.47
P04911	83740	14455	0.47
P04911	9555	4740	0.93
P04911	55506	14453	0.93
P04911	8333	4732	0.91
P04912	3014	4739	0.97
P04912	8969	4737	0.97
P04912	317772	20508	0.97
P04912	92815	20507	0.97
P04912	8334	4733	0.97
P04912	8331	4727	0.96
P04912	8335	4734	0.98
P04912	85235	13671	0.96
P04912	221613	18729	0.96
P04912	723790	29668	0.96
P04912	3012	4724	0.96
P04912	8338	4738	0.96
P04912	55766	14456	0.97
P04912	8329	4725	0.97
P04912	8332	4730	0.97
P04912	8336	4735	0.97
P04912	8330	4726	0.97
P04912	8337	4736	0.97
P04912	3013	4729	0.94
P04912	474382	22516	0.61
P04912	8351	4767	1.0
P04912	8367	4790	0.95
P04912	8359	4781	0.95
P04912	8360	4782	0.95
P04912	8365	4788	0.95
P04912	121504	20510	0.95
P04912	8366	4789	0.95
P04912	8364	4787	0.95
P04912	8370	4794	0.95
P04912	554313	29607	0.95
P04912	8363	4785	0.95
P04912	8368	4791	0.95
P04912	8294	4793	0.95
P04912	8361	4783	0.95
P04912	8362	4784	0.95
P04912	83740	14455	0.47
P04912	9555	4740	0.93
P04912	474381	18298	0.47
P04912	55506	14453	0.93
P04912	8333	4732	0.91
Q12692	94239	20664	0.86
Q12692	3015	4741	0.82
P02293	85236	13954	0.97
P02293	8340	4748	0.97
P02293	8345	4755	0.97
P02293	3017	4747	0.97
P02293	8348	4758	0.97
P02293	8342	4750	0.96
P02293	255626	18730	0.95
P02293	3018	4751	0.96
P02293	8347	4757	0.96
P02293	128312	20514	0.96
P02293	8349	4760	0.96
P02293	8970	4761	0.96
P02293	440689	24700	0.95
P02293	8344	4753	0.97
P02293	8339	4746	0.97
P02293	8346	4756	0.97
P02293	8343	4752	0.97
P02293	8341	4749	0.94
P02293	158983	27252	0.7
P02293	286436	27867	0.61
P02293	337874	20517	0.91
P02293	54145	4762	0.91
P02294	8342	4750	0.96
P02294	255626	18730	0.95
P02294	3018	4751	0.96
P02294	85236	13954	0.96
P02294	8340	4748	0.96
P02294	8347	4757	0.96
P02294	8345	4755	0.96
